transaction_id,transaction_date,report_date,amount,sender_account,receiver_account,transaction_type,currency,channel,country_code
TXN00001275,2025-10-20 05:46:32.641615,2025-10-23 04:33:18.291488,433.59,PFB3HN14EB87,9XUY41IBLJH7,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00001276,2024-11-20 23:12:32.641615,2024-11-23 02:14:33.406757,10.3,4K7BPGYVYV2G,B9LZS34JTGXN,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00001277,2025-10-24 03:22:32.641615,2025-10-25 05:57:26.199068,5299.53,3JCZUCQMRUNJ,67J2DG1WJUII,WIRE_TRANSFER,AUD,ATM,AU
TXN00001278,2024-12-05 17:39:32.641615,2024-12-05 19:29:50.030696,5573.72,433E1I1P0BQ1,K2VMWWYZX4W6,WIRE_TRANSFER,AUD,ATM,AU
TXN00001279,2025-05-19 17:59:32.641615,2025-05-19 17:59:34.652112,71.46,CJG8VUAZXKDQ,JEYN9382KKZM,CHEQUE,AUD,ATM,AU
TXN00001280,2025-01-25 23:26:32.641615,2025-01-27 01:18:21.368372,53.86,2MOVS0CDK36M,8KSZBFFZZDVG,CHEQUE,AUD,ATM,AU
TXN00001281,2025-07-15 13:50:32.641615,2025-07-22 19:21:13.111884,424.63,7DYPMLVAK9W9,IUI9KKHZLM72,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00001282,2025-04-15 09:22:32.641615,2025-05-04 02:01:36.823638,421.14,4ZW9XA3KX7EE,GGSNPUEVJLZF,WIRE_TRANSFER,AUD,ATM,AU
TXN00001283,2025-03-11 09:14:32.641615,2025-03-11 21:48:50.003638,422.22,DALMJEGQTOAM,H55HEWLGJE2A,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00001284,2025-06-01 09:28:32.641615,2025-06-01 09:32:47.505930,411.19,K2VMWWYZX4W6,VZHQJY62ZEEQ,CARD_PAYMENT,AUD,ONLINE,AU
TXN00001285,2025-04-19 08:34:32.641615,2025-05-05 13:26:11.009584,72.01,2C9ROS7YT2M6,YME6RPKZGGM0,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00001286,2025-09-22 11:55:32.641615,2025-09-26 06:29:10.466620,30.3,55IZOLNNTXRG,TXW1VZC7D2KD,CASH_DEPOSIT,AUD,ATM,AU
TXN00001287,2024-11-14 16:41:32.641615,2024-11-15 11:34:45.971673,27.73,QNEZW9HEYCE4,4NXVKDC9X5JZ,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00001288,2024-12-07 05:43:32.641615,2024-12-19 16:28:57.917018,73.95,7W2SEHE2ATN2,WSHMLFZKICWM,CARD_PAYMENT,AUD,BRANCH,AU
TXN00001289,2025-03-19 17:38:32.641615,2025-03-20 15:53:30.667081,86.67,RRHF4ABUFWBU,QIMQODPXNF7C,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00001290,2025-07-19 04:25:32.641615,2025-07-23 19:53:24.956673,60.57,PFB3HN14EB87,YJXRPJ1EPKYR,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00001291,2025-05-29 05:07:32.641615,2025-05-30 23:59:49.829641,38571.38,B2KNFTU2GC5W,06NKWFG3MWU4,WIRE_TRANSFER,AUD,ATM,AU
TXN00001292,2025-02-01 13:28:32.641615,2025-02-03 17:24:07.201302,168.68,J36TCFKJNAWN,LE6KWHEF0VOT,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00001293,2024-11-16 04:48:32.641615,2024-11-18 16:06:53.110931,44.15,55J2O7S3KKV9,VHDK8LW2LM34,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00001294,2025-02-23 00:11:32.641615,2025-02-23 08:58:53.605573,277.99,AXEQBNHL1N13,XUJ3AC6PE63L,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00001295,2025-04-04 17:16:32.641615,2025-04-10 19:15:09.497935,221.76,ZPKY32ORWIXZ,NKBTFSHB0OQV,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00001296,2025-02-09 09:42:32.641615,2025-02-09 11:47:23.246953,393.73,VHDK8LW2LM34,YJ38XRG2GZR7,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00001297,2025-04-05 03:47:32.641615,2025-04-05 20:40:38.941556,199.23,2MOVS0CDK36M,JCAT9MX2X18H,WIRE_TRANSFER,AUD,ATM,AU
TXN00001298,2025-06-04 05:47:32.641615,2025-06-06 17:56:53.837296,83.43,PY06FTLO4QDB,RGVZ9AAWE429,CHEQUE,AUD,BRANCH,AU
TXN00001299,2025-03-01 19:58:32.641615,2025-03-03 06:35:44.165300,216.0,CFILKJXJQ5NV,3PT5R5RC6ZS6,CHEQUE,AUD,ATM,AU
TXN00001300,2025-04-24 20:00:32.641615,2025-04-26 06:08:28.695533,100.16,06NKWFG3MWU4,0YNCXLL4ZKLO,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00001301,2024-11-25 06:35:32.641615,2024-11-28 18:56:50.442341,45.46,PJRHT7ZEWVIY,EN606N9RR7S2,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00001302,2025-02-20 08:04:32.641615,2025-02-22 17:25:19.176189,91.74,WHWKMY9X8SYL,BMC97C7BO119,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00001303,2025-05-27 20:06:32.641615,2025-06-01 21:56:40.181098,328.72,T1GHR09SKDGI,D14VE92MPNSM,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00001304,2025-08-02 11:38:32.641615,2025-08-04 20:34:33.817039,9883.91,YMENVG3KK0VM,PJA1WJ0TPAC5,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00001305,2025-03-09 14:57:32.641615,2025-03-10 06:20:01.151548,759.29,1B0Z3NX39RBS,KJ49YD82795E,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00001306,2024-11-26 10:46:32.641615,2024-12-07 23:39:33.226817,1091.23,RGYBXKPM21B0,FBMENUI3DO70,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00001307,2025-04-22 08:58:32.641615,2025-04-23 04:36:08.252362,28.5,N74F9YECAZRP,5IZ31YRUJOQW,CHEQUE,AUD,BRANCH,AU
TXN00001308,2024-11-11 02:05:32.641615,2024-11-18 18:27:18.022740,84.73,0Y9DOM5IGQPK,WHWKMY9X8SYL,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00001309,2025-01-02 14:00:32.641615,2025-01-05 04:20:11.959582,477.42,QNEZW9HEYCE4,5LXO6QJIUJV6,CHEQUE,AUD,MOBILE,AU
TXN00001310,2025-04-25 12:32:32.641615,2025-04-27 04:10:34.047384,147.17,YME6RPKZGGM0,FYO1750CEHLX,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00001311,2025-06-05 21:48:32.641615,2025-06-06 20:47:41.579045,1100.05,PDTZ91X70FQL,S52SQ3B9SO0U,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00001312,2024-12-15 06:30:32.641615,2024-12-27 17:37:56.701327,421.28,X4SN6SM5RRVS,N9DL5TGSQ7AI,CHEQUE,AUD,,AU
TXN00001313,2025-08-09 06:06:32.641615,2025-08-10 05:23:35.302459,530.41,Z74LAV71448N,TXCB48Y1O4IZ,CHEQUE,AUD,ONLINE,AU
TXN00001314,2025-06-02 03:02:32.641615,2025-06-02 04:16:01.841140,41.4,L68NTK63N2QB,GCSOTDHHLMH1,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00001315,2025-03-08 11:09:32.641615,2025-03-10 21:44:07.871255,86.87,ZCOTOHP6VZ41,43D8W3ZP08J3,CARD_PAYMENT,AUD,BRANCH,AU
TXN00001316,2025-10-28 20:46:32.641615,2025-11-01 06:19:34.588669,854.91,5IZ31YRUJOQW,UCZH9IER7U8H,CASH_DEPOSIT,AUD,ATM,AU
TXN00001317,2025-09-23 21:41:32.641615,2025-09-24 00:14:19.921469,434.7,BMAE38SRYO4R,7E4UNY181ACJ,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00001318,2025-07-29 18:58:32.641615,2025-07-31 04:42:33.832406,1150.83,NM3V2P2TIXC7,Q85JSG65KXVF,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00001319,2024-12-04 13:48:32.641615,2024-12-04 23:17:28.168811,279.07,CB1KJTGQ01TE,ADDQHKGAD7X4,CARD_PAYMENT,AUD,BRANCH,AU
TXN00001320,2025-05-22 01:35:32.641615,2025-05-25 06:50:46.521154,5.87,UCZH9IER7U8H,F9PML9LN1P0V,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00001321,2025-02-25 05:49:32.641615,2025-02-25 12:36:18.103203,21479.94,OMUWAHK2LSLA,BC2SWSOZCTWJ,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00001322,2025-06-17 14:58:32.641615,2025-06-21 15:12:00.258807,33.82,I9G5DZX5QJIC,JDTVV2Y4XKSS,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00001323,2025-09-20 03:25:32.641615,2025-09-20 19:52:06.048938,40.68,9KKH4A3YJTU7,LV76MF4NNKM9,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00001324,2025-04-10 13:52:32.641615,2025-04-14 16:19:52.675534,727.71,25LZSE99F77L,UUZPEAL2W37D,CARD_PAYMENT,AUD,ONLINE,AU
TXN00001325,2025-07-08 18:50:32.641615,2025-07-09 08:40:51.941258,374.47,V55PSQ0OXFQ8,5IZ31YRUJOQW,CHEQUE,AUD,ONLINE,AU
TXN00001326,2025-10-02 08:31:32.641615,2025-10-04 07:35:21.931371,26410.03,T1GHR09SKDGI,2KBVSIGBIAF9,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00001327,2025-09-11 22:24:32.641615,2025-09-16 15:56:51.532704,219.61,X8ERTB74RS7G,T2PNJKA34MQA,CHEQUE,AUD,ATM,AU
TXN00001328,2025-04-01 15:03:32.641615,2025-04-01 15:38:46.204969,85.29,9DDE3CUP8IJL,TWDL9ZS13C9X,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00001329,2025-05-31 16:37:32.641615,2025-06-02 06:49:57.053769,184.03,E11E9FTAXP0W,53AYEQAHTHSJ,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00001330,2025-10-08 06:45:32.641615,2025-10-08 23:02:19.778289,31.69,SHKOECUBODS1,FLB7WXRUM2LH,CHEQUE,AUD,MOBILE,AU
TXN00001331,2024-12-21 13:10:32.641615,2024-12-23 11:46:59.887303,14.12,NEKRCPPRCJIW,7OQ2ZDO74V1Q,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00001332,2025-01-20 07:28:32.641615,2025-01-21 02:59:22.863305,960.38,N9DL5TGSQ7AI,3PT5R5RC6ZS6,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00001333,2025-02-03 02:58:32.641615,2025-02-03 06:22:27.141923,253.09,4K7BPGYVYV2G,YM0WBGLMY62X,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00001334,2025-06-14 09:28:32.641615,2025-06-17 10:58:52.625690,1136.33,5IZ31YRUJOQW,G24479QTKCD0,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00001335,2025-01-24 09:32:32.641615,2025-01-26 17:03:31.875214,9.9,FOKZIXZAREIY,UQAAJ84RX6PR,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00001336,2025-02-03 20:05:32.641615,2025-02-04 15:29:29.797677,117.47,CJ4T0SEKKBP2,0YKNFU84XYJO,DIRECT_DEBIT,AUD,ATM,AU
TXN00001337,2025-10-15 18:30:32.641615,2025-10-21 13:15:01.753471,65.21,MB5M9J98CWN2,NGZ6WMDW0FGZ,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00001338,2025-10-08 14:40:32.641615,2025-11-03 23:41:12.362096,793.22,8HKE226PARSG,AHXTHV3A3ZMF,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00001339,2025-10-11 00:01:32.641615,2025-10-11 10:40:34.286313,1303.42,PDTZ91X70FQL,4CDPQVL00EZZ,CHEQUE,AUD,ONLINE,AU
TXN00001340,2025-06-01 15:40:32.641615,2025-06-02 17:41:05.815559,79.82,9K9XJUY0BVR6,4CDPQVL00EZZ,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00001341,2025-08-14 09:28:32.641615,2025-08-15 01:06:03.577553,219.3,5CCASBUOV6TT,6WZS3T60RJIW,CARD_PAYMENT,AUD,ONLINE,AU
TXN00001342,2024-11-13 14:22:32.641615,2024-11-14 05:53:56.980913,5534.84,2853UY8U118Q,ZSA7YVDQBSXL,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00001343,2025-02-11 13:12:32.641615,2025-02-11 16:33:49.436363,52.01,6GVWRDMLY4LY,6QDY4LMCT64Z,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00001344,2025-05-29 14:01:32.641615,2025-05-31 01:07:35.504687,43.36,N9DL5TGSQ7AI,CTSUFLSEHUDS,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00001345,2025-11-19 20:52:32.653648,2025-10-21 03:12:09.193298,37.1,02G3YU6VK0UC,P8HQMABSI9NB,CARD_PAYMENT,AUD,MOBILE,AU
TXN00001346,2025-05-23 22:55:32.641615,2025-05-26 09:27:02.609711,8.62,WHVNZH13CD5G,2YWE1G983EP9,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00001347,2025-10-14 03:44:32.641615,2025-10-15 04:04:17.038983,21.55,OUZ1EGNTB34K,THY25M8KB9W4,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00001348,2024-12-09 09:25:32.641615,2025-01-01 08:36:09.462570,2565.25,TWBOZD1AT7O7,5CCASBUOV6TT,WIRE_TRANSFER,AUD,ATM,AU
TXN00001349,2024-12-03 11:18:32.641615,2024-12-04 02:19:07.928404,12.81,5CCASBUOV6TT,A21A6XVAJ2K8,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00001350,2025-09-30 10:32:32.641615,2025-10-01 02:48:38.287984,202.53,VHDK8LW2LM34,4N89QKNS832E,DIRECT_DEBIT,AUD,ATM,AU
TXN00001351,2024-11-14 12:20:32.641615,2024-11-16 08:45:46.138111,164.68,3ZKWDEEKGYSP,NP84DYT9MOGE,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00001352,2025-01-16 20:17:32.641615,2025-01-17 00:08:14.578058,65.36,8JVH7UJODCK8,55J2O7S3KKV9,CARD_PAYMENT,AUD,ATM,AU
TXN00001353,2024-11-15 14:43:32.641615,2024-12-13 01:30:03.379571,98.74,UNLPAIH0P4E0,UOV51ZLBORIQ,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00001354,2024-11-30 02:28:32.641615,2024-12-02 01:22:58.412656,21.13,WM31YIHAIR4C,R0FZAUXBGK2W,CHEQUE,AUD,BRANCH,AU
TXN00001355,2025-05-28 13:35:32.641615,2025-05-28 14:19:23.696814,13273.41,OUZ1EGNTB34K,UUZPEAL2W37D,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00001356,2025-03-03 23:51:32.641615,2025-03-10 16:47:44.506656,501.24,M18O1BJ9RM7P,BTGDJZ0IFRML,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00001357,2025-05-01 08:58:32.641615,2025-05-03 19:50:20.776400,377.33,BQGU3OBYGHGK,9XUY41IBLJH7,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00001358,2025-10-18 23:57:32.641615,2025-10-20 21:09:25.883671,395.21,8PAJSSUUQO1V,AQVKIZZQY72W,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00001359,2025-03-07 13:34:32.641615,2025-03-09 09:16:43.302779,37.48,FMPKXVHAGKC4,59M6MG87OI0E,CARD_PAYMENT,AUD,ATM,AU
TXN00001360,2025-05-17 00:04:32.641615,2025-05-21 00:35:09.404958,8043.8,F1HX6ZDCUJQ6,2KBVSIGBIAF9,WIRE_TRANSFER,AUD,ATM,AU
TXN00001361,2025-03-21 14:55:32.641615,2025-03-22 01:47:41.433966,672.42,DBVZB0OIH5CS,PJA1WJ0TPAC5,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00001362,2025-04-05 12:54:32.641615,2025-04-07 07:25:26.313398,19637.02,BC2SWSOZCTWJ,HSSBELRQVSLW,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00001363,2025-03-07 11:05:32.641615,2025-03-08 12:16:07.090323,175.84,T1GHR09SKDGI,CB1KJTGQ01TE,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00001364,2025-01-17 11:39:32.641615,2025-01-17 12:24:13.568550,14.93,KRZD5E9P3JPX,2SDS8B25SQ8C,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00001365,2024-11-13 02:32:32.641615,2024-12-02 22:29:54.811351,91.31,EMRUYP04K43S,Q5V7C6S5NKB4,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00001366,2025-09-23 03:08:32.641615,2025-09-29 10:49:48.161657,801.54,2SDS8B25SQ8C,UADVWKSHY8NB,CARD_PAYMENT,AUD,MOBILE,AU
TXN00001367,2025-10-23 16:20:32.641615,2025-10-24 02:22:14.178521,89.92,DR08CW2LBM2Q,8HKE226PARSG,CARD_PAYMENT,AUD,ONLINE,AU
TXN00001368,2025-01-03 13:03:32.641615,2025-01-05 18:38:02.776594,143.26,5DSK7N8LA100,HE7UR23GDPPQ,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00001369,2024-11-17 12:42:32.641615,2024-11-17 17:22:28.800879,114.26,433E1I1P0BQ1,RMHRCNBH6NQQ,CHEQUE,AUD,BRANCH,AU
TXN00001370,2025-06-26 12:36:32.641615,2025-07-23 17:50:34.818401,121.85,G2QZW3C1QKBH,NGZ6WMDW0FGZ,CARD_PAYMENT,AUD,ONLINE,AU
TXN00001371,2024-11-13 08:40:32.641615,2024-12-04 04:10:25.122121,13185.66,JY1O2RNTJLMZ,QQYZQII4W6OZ,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00001372,2025-09-24 08:12:32.641615,2025-09-25 11:33:46.874437,69511.75,ENGWYX9TRFLQ,8Y6RH05HHIWF,WIRE_TRANSFER,AUD,ATM,AU
TXN00001373,2024-11-13 07:26:32.641615,2024-11-15 08:10:27.883321,35832.74,WJTIQWNRHZN4,R2YKCCPRHVLZ,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00001374,2024-12-13 13:33:32.641615,2024-12-14 02:51:35.698394,9513.56,C856WPR97Y2L,SZDXIMYN4U9B,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00001375,2025-09-05 22:27:32.641615,2025-09-08 10:33:09.227094,78.19,65R96KHUB2RT,NWI5FLUL1RSR,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00001376,2025-08-11 21:02:32.641615,2025-08-11 21:42:24.348938,8285.77,NRXD356WAFFT,UEIHX74D0GJY,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00001377,2025-10-11 14:19:32.641615,2025-10-12 04:01:50.398511,52.04,BTGDJZ0IFRML,OYC3RWQMMU7J,CHEQUE,AUD,ATM,AU
TXN00001378,2025-10-03 01:11:32.641615,2025-10-03 14:50:42.787473,40.21,NM3V2P2TIXC7,WLXDSC4E5HRD,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00001379,2025-10-02 23:10:32.641615,2025-10-03 02:16:29.744967,1915.09,59M6MG87OI0E,Q52WSPOFV177,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00001380,2025-10-27 17:20:32.641615,2025-11-25 04:41:38.743564,256.93,K9QM3P91I3VM,AOIM458AX40D,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00001381,2025-08-09 18:03:32.641615,2025-09-01 01:32:19.844128,273.64,8PAJSSUUQO1V,25LZSE99F77L,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00001382,2025-09-23 18:21:32.641615,2025-09-27 05:28:18.270087,292.6,DHGZZ0JKIBU4,RRPZLK3E4XYF,CHEQUE,AUD,MOBILE,AU
TXN00001383,2025-07-22 12:37:32.641615,2025-07-27 22:09:56.847799,13.46,WSHMLFZKICWM,55J2O7S3KKV9,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00001384,2025-07-16 19:54:32.641615,2025-07-18 17:56:54.704550,202.38,XP9N56NYXTXM,D7YXW1TBRWR9,CHEQUE,AUD,MOBILE,AU
TXN00001385,2025-10-01 02:35:32.641615,2025-10-03 19:47:12.744196,508.52,06NKWFG3MWU4,NWI5FLUL1RSR,CASH_DEPOSIT,AUD,ATM,AU
TXN00001386,2025-05-24 09:38:32.641615,2025-05-24 13:02:46.714491,1935.08,OT8HLJEFY3ZB,XF445CRI8BIX,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00001387,2025-01-30 05:49:32.641615,2025-01-31 04:05:17.902098,63.68,UH17J8QO09VS,TXCB48Y1O4IZ,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00001388,2025-03-14 02:51:32.641615,2025-03-15 15:57:31.340667,468.58,B3D5050UI22K,ENGWYX9TRFLQ,CARD_PAYMENT,AUD,ATM,AU
TXN00001389,2025-09-15 06:03:32.641615,2025-09-15 21:05:23.483931,500.45,R81BMQF7ZK94,1B0Z3NX39RBS,DIRECT_DEBIT,AUD,ATM,AU
TXN00001390,2025-05-25 04:47:32.641615,2025-05-27 09:29:47.321162,99.04,PY06FTLO4QDB,VRCTLT4Q9BC2,CHEQUE,AUD,BRANCH,AU
TXN00001391,2025-04-29 09:02:32.641615,2025-05-02 11:21:35.735458,3685.18,D7YXW1TBRWR9,VBGR8W2MAIET,DIRECT_DEBIT,AUD,ATM,AU
TXN00001392,2025-07-11 02:50:32.641615,2025-07-11 16:32:52.087927,48.14,HH5LF6A4FEJG,VDHR59C81DO6,CARD_PAYMENT,AUD,MOBILE,AU
TXN00001393,2025-09-03 04:47:32.641615,2025-09-05 15:27:53.560503,13.16,9JPNBZUG0IT2,6GS8G8TACY15,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00001394,2024-12-28 04:47:32.641615,2024-12-30 07:05:27.650181,7.01,QPGB7R3OCWBF,XGMPW5D3GO8J,CHEQUE,AUD,ATM,AU
TXN00001395,2025-05-11 21:33:32.641615,2025-05-17 09:42:57.100956,72.34,MNTFK7ORFQLA,9IGFU8IOGXPB,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00001396,2024-11-14 16:12:32.641615,2024-11-14 17:16:21.369831,9.27,D7YXW1TBRWR9,IUI9KKHZLM72,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00001397,2024-11-09 03:11:32.641615,2024-11-09 20:23:04.496856,860.32,1TNZRF5A7QY8,QVAECW9YIL8S,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00001398,2025-01-02 12:30:32.641615,2025-01-03 20:55:58.238711,3003.0,6M033IFHV1XG,A21A6XVAJ2K8,WIRE_TRANSFER,AUD,ATM,AU
TXN00001399,2025-08-30 04:09:32.641615,2025-09-04 09:51:43.433169,4692.44,WL3ZYT91QE37,DVLNKND669UG,WIRE_TRANSFER,AUD,ATM,AU
TXN00001400,2024-12-21 07:10:32.641615,2024-12-22 08:28:31.263961,84.42,8HKE226PARSG,C856WPR97Y2L,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00001401,2025-02-02 08:31:32.641615,2025-02-04 11:37:55.308791,27.13,AZ39PECN0DL5,5RLRDIHSA7HE,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00001402,2025-03-07 10:20:32.641615,2025-03-07 18:44:16.099493,1228.75,9T84AZYTJXEP,PY06FTLO4QDB,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00001403,2025-10-28 17:43:32.641615,2025-10-28 21:14:04.288196,93.94,S52SQ3B9SO0U,AFEYUHZ1GV0E,ATM_WITHDRAWAL,AUD,,AU
TXN00001404,2025-02-04 11:16:32.641615,2025-02-08 17:43:45.973525,459.46,06NKWFG3MWU4,AFYH1FKJ4YK1,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00001405,2025-09-11 20:45:32.641615,2025-09-15 05:31:40.534043,52.38,3W5UZBIKCIDK,T4P501NOUHTC,CARD_PAYMENT,AUD,ONLINE,AU
TXN00001406,2025-07-27 13:27:32.641615,2025-07-28 05:50:37.320528,243.46,K9QM3P91I3VM,NP84DYT9MOGE,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00001407,2025-08-18 10:18:32.641615,2025-09-03 22:02:51.176776,60.32,U0ENV5SN961J,Q52WSPOFV177,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00001408,2025-08-08 11:09:32.641615,2025-08-09 23:58:14.617547,33.46,Q8ZGVWWUSXLM,MJSRD9Q46NOU,CASH_DEPOSIT,AUD,ATM,AU
TXN00001409,2025-08-10 17:13:32.641615,2025-08-11 14:24:52.305127,715.84,LV76MF4NNKM9,DVLNKND669UG,CARD_PAYMENT,AUD,ATM,AU
TXN00001410,2025-11-05 16:10:32.641615,2025-11-08 18:55:31.665226,200.3,TXW1VZC7D2KD,TP7BD4W1ARAG,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00001411,2025-10-26 10:13:32.641615,2025-11-24 01:51:41.419719,379.19,O100VHMYGTY3,PVS7HZIOYKL1,WIRE_TRANSFER,AUD,ATM,AU
TXN00001412,2025-05-15 17:06:32.641615,2025-05-17 02:55:26.691572,9212.78,RRHF4ABUFWBU,1TNZRF5A7QY8,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00001413,2025-04-21 06:56:32.641615,2025-04-26 22:53:28.483669,19.2,YJ38XRG2GZR7,Y72IVGLYE088,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00001414,2025-09-26 17:19:32.641615,2025-09-30 21:38:53.819177,285.8,FYO1750CEHLX,3SDYGFLIJI18,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00001415,2025-05-22 15:31:32.641615,2025-05-24 06:12:54.181773,41.38,I6FQJJA26YFP,IJC1YDMT8VT4,CARD_PAYMENT,AUD,ONLINE,AU
TXN00001416,2025-06-10 11:49:32.641615,2025-06-11 21:23:54.462320,257.55,433E1I1P0BQ1,MXLVZ4QKE2GJ,CARD_PAYMENT,AUD,MOBILE,AU
TXN00001417,2025-01-21 19:52:32.641615,2025-01-24 02:06:42.755094,39.9,GH30153SFLSE,6C2CU7ONZ3JB,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00001418,2025-04-02 02:56:32.641615,2025-04-05 18:16:58.401232,83.1,79KVLS9MEUSW,ROYR6CCVCJWT,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00001419,2025-01-13 03:45:32.641615,2025-01-27 03:50:45.571807,1002.52,CJG8VUAZXKDQ,3W5UZBIKCIDK,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00001420,2024-12-06 09:39:32.641615,2024-12-18 04:47:15.136670,820.94,5XYFC4KL8CGN,36KOF8KRD5EQ,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00001421,2025-04-30 21:26:32.641615,2025-05-01 06:55:27.672742,36.98,ZWFFHHCMKTLZ,SWEBNVG5VMF6,CARD_PAYMENT,AUD,MOBILE,AU
TXN00001422,2025-02-04 02:49:32.641615,2025-02-06 11:39:28.784015,79.36,IMJ70E3P15AH,KTSG7FXZV4U3,CARD_PAYMENT,AUD,ATM,AU
TXN00001423,2025-08-20 17:09:32.641615,2025-08-21 01:49:51.435928,95.33,840982N2ATQY,MGVU4ISOTN9U,CARD_PAYMENT,AUD,BRANCH,AU
TXN00001424,2025-04-21 01:31:32.641615,2025-05-17 09:31:34.949287,144.87,2MOVS0CDK36M,CK88D0TGSIWG,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00001425,2024-12-28 08:55:32.641615,2024-12-29 19:39:08.080431,1599.88,PY06FTLO4QDB,6GVWRDMLY4LY,CASH_DEPOSIT,AUD,ONLINE,AU
