transaction_id,transaction_date,report_date,amount,sender_account,receiver_account,transaction_type,currency,channel,country_code
TXN00000486,2025-09-06 11:40:32.735570,2025-09-08 11:13:25.298781,369.93,OR1ATI2HUXMO,TCP2R7DOYFY5,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000487,2025-06-27 07:27:32.735570,2025-06-29 04:48:37.148110,173.29,MRCOTX8O7II0,TWCEECFVSJW7,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00000488,2024-11-06 18:16:32.735570,2024-11-07 13:07:18.888059,570.21,AWOPPB7V5G2L,CY7B0U2HVMBN,CARD_PAYMENT,AUD,BRANCH,AU
TXN00000489,2025-04-20 04:54:32.735570,2025-04-21 01:41:22.714933,227.07,MIKWMVW9KQKE,0EWAYAJ5ND3A,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000490,2025-04-25 20:58:32.735570,2025-04-27 11:35:22.633770,79.63,LA10IB26PZEZ,CWWJABXXWNRS,CASH_DEPOSIT,AUD,ATM,AU
TXN00000491,2025-08-25 00:08:32.735570,2025-08-29 16:18:03.580165,76317.12,XXJA3WX6ILJ4,TWCEECFVSJW7,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00000492,2025-02-16 10:51:32.735570,2025-02-17 08:29:16.646247,48.43,ZM36WKR38K2D,I9WMTTTQWH40,CARD_PAYMENT,AUD,ONLINE,AU
TXN00000493,2025-06-01 05:35:32.735570,2025-06-02 13:11:07.955657,76.46,UUN6XGYTBGHR,F2RKAOREXFT0,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000494,2025-09-14 10:22:32.735570,2025-09-16 21:42:56.443841,325.49,RI5DSYM7D019,1XW4SPI0VP1D,CARD_PAYMENT,AUD,ONLINE,AU
TXN00000495,2025-05-22 16:24:32.735570,2025-05-26 02:07:49.732647,9709.15,QNG89VB92G1I,6TA0L4AO4WV7,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000496,2025-07-13 16:41:32.735570,2025-07-17 18:14:42.037611,62.21,X2X02BN0I97E,RHD5E9JLWXWU,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00000497,2024-12-24 10:52:32.735570,2024-12-26 00:19:24.319876,909.28,M3A2V818IQWL,JRO5V01705SF,CARD_PAYMENT,AUD,MOBILE,AU
TXN00000498,2024-12-12 06:46:32.735570,2024-12-13 10:31:33.413516,31.44,LBUWCHGTWY3Y,O3K5WUIH2JYH,CHEQUE,AUD,BRANCH,AU
TXN00000499,2025-04-12 20:21:32.735570,2025-04-13 12:38:49.349990,3542.5,DNPTWEFKF4HN,3XT8S7I5LGO9,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00000500,2025-08-11 06:29:32.735570,2025-08-13 01:47:22.977712,0.0,4PPECPGNM6HX,YFTLXBWLWM5J,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00000501,2025-01-25 13:21:32.735570,2025-01-27 05:44:03.465324,194.18,TNAGNIDP3LDJ,Y1ZB62G6B4TS,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00000502,2024-11-11 15:50:32.735570,2024-11-12 00:41:40.630213,509.16,QJIT6F5Q4MYI,BGYB2DP63QWB,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00000503,2025-11-22 20:52:32.740268,2025-09-21 07:21:09.101203,824.39,GFM9NRAUZ73B,ZXRAZMSAB3BV,CARD_PAYMENT,AUD,ATM,AU
TXN00000504,2024-11-28 10:28:32.735570,2024-12-09 12:48:07.502958,104.88,928Q0P5MW1C8,JS7YUCF6WXQG,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00000505,2024-12-11 23:03:32.735570,2024-12-31 08:03:36.562064,7850.44,D3BMYU8TN8FQ,OJL9OK165DV6,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00000506,2025-08-03 17:44:32.735570,2025-08-03 20:46:09.635146,2160.12,ZR8MEZRRCFPL,MJ22OIGKYOJB,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00000507,2025-10-27 18:00:32.735570,2025-10-29 21:09:33.784226,17.23,P6J3VME942HQ,OETP5XMUFU7X,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000508,2024-11-29 03:07:32.735570,2024-11-30 01:59:45.013060,4.83,4PPECPGNM6HX,MRCOTX8O7II0,CHEQUE,AUD,ATM,AU
TXN00000509,2024-12-10 00:36:32.735570,2024-12-15 07:37:14.444017,118.74,L6BIV0Z5ZPXE,6W2JGZ3FPXRT,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000510,2025-03-10 14:44:32.735570,2025-03-17 05:02:36.803918,27.91,327KJO7RJTMG,GG6SO049RGAC,CHEQUE,AUD,MOBILE,AU
TXN00000511,2025-05-24 11:26:32.735570,2025-05-27 19:11:46.962894,1225.9,ODN65SWSFL04,CX613RM6ZGEV,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000512,2025-01-11 15:41:32.735570,2025-01-13 06:20:58.986580,20.42,Q3MN9X6GTX9G,TCP2R7DOYFY5,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000513,2024-12-29 06:08:32.735570,2024-12-30 19:05:03.418639,22.2,34Q40I1MCY24,MXCPXCX1W80W,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000514,2025-02-14 21:49:32.735570,2025-02-15 06:08:20.572622,106.68,W5448M46H4AH,6AG0SLZOB36A,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000515,2025-10-18 18:46:32.735570,2025-10-20 21:25:48.869444,34.02,MQEBN26F4DQW,YHBM2HNSQLNA,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00000516,2025-09-02 13:36:32.735570,2025-09-04 21:10:56.052269,2390.69,LS2QTKEYW0NR,OJL9OK165DV6,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00000517,2024-12-08 02:52:32.735570,2024-12-08 20:25:13.360002,102.6,7NAQGU5IO8VE,KMB5OQNRSHFC,CHEQUE,AUD,ONLINE,AU
TXN00000518,2025-09-01 00:10:32.735570,2025-09-07 16:02:11.017490,27.63,39LLU5BO8124,LHZAL40FOC9K,CHEQUE,AUD,BRANCH,AU
TXN00000519,2025-10-30 17:20:32.735570,2025-10-31 18:47:07.171339,136.09,LA10IB26PZEZ,65W64YQJGVCB,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00000520,2025-06-26 05:28:32.735570,2025-06-26 06:03:39.115561,82.47,6DLMFBDWU1G7,PAJO3JRBLOJ8,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00000521,2025-06-19 00:44:32.735570,2025-06-19 07:35:54.351226,487.63,VNIUA0IRAL0L,Q6I4BHMYX2PP,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000522,2025-11-02 13:09:32.735570,2025-11-09 07:56:20.741642,23.91,VOKEYNJTPS9O,S902A0NW60JS,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00000523,2024-12-20 18:16:32.735570,2024-12-21 02:26:59.168300,45.12,GN938KY4YUOW,PRDLX9H4AVYK,DIRECT_DEBIT,AUD,ATM,AU
TXN00000524,2024-12-05 13:39:32.735570,2024-12-06 13:39:39.382629,299.96,SVS1VUCAHOGF,LI5GHXCX8G4X,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000525,2025-03-05 01:07:32.735570,2025-03-05 03:54:20.466852,3567.34,PDHSP2OY4CD3,Q28KCXHHDAS1,CASH_DEPOSIT,AUD,ATM,AU
TXN00000526,2024-12-14 22:07:32.735570,2024-12-16 12:52:46.905927,237.92,H3HSOWMWGOSN,EHHW9BH2MPGL,CASH_DEPOSIT,AUD,ATM,AU
TXN00000527,2025-01-07 19:12:32.735570,2025-01-09 21:15:03.729957,21.51,XQE74T355HSS,GQ8DPMVI1V0I,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00000528,2025-06-14 04:12:32.735570,2025-06-14 04:50:34.293298,1264.67,O9QESOS0ZXKQ,QFRB0NZUTP4H,WIRE_TRANSFER,AUD,ATM,AU
TXN00000529,2025-11-06 10:18:32.735570,2025-11-09 20:58:14.369606,22.33,VWBQ2C6X3WN8,RI5DSYM7D019,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00000530,2025-02-01 18:50:32.735570,2025-02-02 20:51:35.648349,103.28,LIQA123NCRJA,2R24G4ZRRP52,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00000531,2025-09-11 16:58:32.735570,2025-09-14 22:34:35.112117,9.1,LDXZFLMR19IK,RQG3IGFO0SKU,CHEQUE,AUD,ATM,AU
TXN00000532,2025-10-22 00:45:32.735570,2025-11-08 09:13:32.183694,5703.56,SSG7FWPS64HM,Y5I8NEOGE9B4,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00000533,2024-12-24 06:16:32.735570,2025-01-07 02:06:34.558747,236.82,93DRI54PUGQ9,NBZ40YS1SBDX,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00000534,2025-07-24 02:24:32.735570,2025-07-26 13:41:15.939684,27380.09,KLX2WEDF4339,OCMQXTJBLDWV,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00000535,2025-01-16 19:07:32.735570,2025-01-20 17:32:25.760230,318.66,LSBOLQKIXEQB,0M3I1689WANT,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000536,2024-12-01 01:20:32.735570,2024-12-22 06:36:46.851867,55.66,X6J1YGSKQYP8,O8CC98E3R037,CASH_DEPOSIT,AUD,ATM,AU
TXN00000537,2025-07-03 13:41:32.735570,2025-07-06 16:59:52.051092,250.11,CWWJABXXWNRS,CY7B0U2HVMBN,CARD_PAYMENT,AUD,ONLINE,AU
TXN00000538,2025-08-05 04:11:32.735570,2025-08-05 19:10:00.800440,435.54,DZZC5A8SM0D4,VCM2CD1W6RUD,CARD_PAYMENT,AUD,BRANCH,AU
TXN00000539,2024-11-12 17:44:32.735570,2024-11-13 00:03:03.076083,784.52,J4L3VV7RMN41,CKCWWFCY40XA,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00000540,2025-09-23 13:53:32.735570,2025-09-24 10:24:35.516224,,1E42T2G43154,OC7HKHBEDBPB,CHEQUE,AUD,BRANCH,AU
TXN00000541,2025-10-28 06:45:32.735570,2025-10-28 08:25:55.681864,402.76,1XW4SPI0VP1D,R9D02U7JHQDX,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00000542,2025-03-04 21:09:32.735570,2025-03-07 20:43:47.254687,230.44,6AG0SLZOB36A,P8MEESMCOUEZ,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00000543,2025-01-20 07:28:32.735570,2025-01-21 20:43:06.321982,80.3,VD141AVYE45Q,ZM36WKR38K2D,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00000544,2024-11-15 23:29:32.735570,2024-11-17 17:33:42.562058,35.67,RHD5E9JLWXWU,EHHW9BH2MPGL,CHEQUE,AUD,ONLINE,AU
TXN00000545,2025-03-27 07:52:32.735570,2025-04-08 09:47:31.872637,,CY7B0U2HVMBN,M3A2V818IQWL,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00000546,2024-11-19 11:41:32.735570,2024-11-21 02:58:20.201647,,Y1ZB62G6B4TS,7WT8PUN5DGSI,CARD_PAYMENT,AUD,MOBILE,AU
TXN00000547,2025-10-22 20:17:32.735570,2025-10-23 05:36:49.322933,16.57,STAVPIAGF9AH,BO3V1L0BZIPL,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00000548,2025-09-29 21:51:32.735570,2025-09-30 10:27:52.815240,412.83,WPMIB2I98NKH,ZDKCL7G9JNPA,CARD_PAYMENT,AUD,BRANCH,AU
TXN00000549,2025-07-26 00:26:32.735570,2025-07-27 00:53:47.624602,769.6,1V8PDEWD6L5H,3X2FFA489CBI,CARD_PAYMENT,AUD,ATM,AU
TXN00000550,2025-03-16 04:55:32.735570,2025-03-16 18:23:55.260089,4379.07,2MKNKJ20Z0E6,746S5IPRUIXB,CARD_PAYMENT,AUD,MOBILE,AU
TXN00000551,2025-06-30 01:57:32.735570,2025-07-04 12:23:52.999267,20.9,04J1WJBD48AJ,PRDLX9H4AVYK,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00000552,2025-01-22 21:37:32.735570,2025-01-24 07:22:07.154867,4775.73,U3I2SK9ZYERE,GD5KXJ2EZNJ8,WIRE_TRANSFER,AUD,ATM,AU
TXN00000553,2025-09-01 18:50:32.735570,2025-09-07 20:22:15.058418,14939.86,7WT8PUN5DGSI,Q28KCXHHDAS1,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00000554,2024-12-10 15:53:32.735570,2024-12-21 18:43:16.524855,248.11,SAZWVMPGZBLJ,EJM9CUUQ4YE0,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00000555,2025-03-10 11:00:32.735570,2025-03-31 08:52:14.500359,8.54,0F8NUIX6HT3I,9F4OVKTCPWNK,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00000556,2025-07-26 05:38:32.735570,2025-08-01 08:29:00.811247,24.19,IWPZXS12FZXO,QFVFA5QUB00M,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000557,2025-07-09 22:41:32.735570,2025-07-10 12:00:43.776777,436.94,,Q0MLOLNTA81J,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000558,2025-04-17 09:14:32.735570,2025-04-20 11:57:59.772326,138.35,3D91COO004OO,2R24G4ZRRP52,DIRECT_DEBIT,AUD,ATM,AU
TXN00000559,2025-05-27 09:18:32.735570,2025-06-03 01:33:51.792579,13.25,8RGO5SEBBMJX,LDXZFLMR19IK,CASH_WITHDRAWAL,AUD,,AU
TXN00000560,2024-12-18 00:00:32.735570,2025-01-06 21:12:02.142482,19728.9,RGE8P4FC06HG,6TP9QOPWSUQF,WIRE_TRANSFER,AUD,ATM,AU
TXN00000561,2025-09-22 13:41:32.735570,2025-09-23 06:13:49.852672,91.17,M7R3QCQAOOXJ,7RYC2TE8ECZG,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00000562,2025-06-03 02:15:32.735570,2025-06-05 03:09:33.515329,42.53,FFWS890YMT0W,K4JKEN2CQXRQ,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00000563,2025-05-02 21:37:32.735570,2025-05-07 02:58:47.284741,65.04,928Q0P5MW1C8,KMB5OQNRSHFC,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000564,2025-08-06 22:45:32.735570,2025-08-10 00:28:51.664859,1283.48,O4MLVW8BOTOV,SV5CVM8TNAWV,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00000565,2024-11-11 05:05:32.735570,2024-11-19 05:44:13.712935,77.16,K2V014JPONZV,O06R9DD6EAF0,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000566,2025-08-09 08:05:32.735570,2025-08-13 04:06:07.428152,35.92,OH5743F9RD4M,QNG89VB92G1I,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00000567,2025-11-05 04:06:32.735570,2025-11-05 22:26:32.663234,12.51,YHBM2HNSQLNA,GFQW856U0RKT,CHEQUE,AUD,BRANCH,AU
TXN00000568,2025-03-28 20:55:32.735570,2025-03-29 21:37:54.667423,237.63,O06R9DD6EAF0,C9T6P07HZQ8O,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000569,2025-10-08 15:34:32.735570,2025-10-11 06:51:50.042451,37154.23,6N7HMQDMJ9IX,6N7HMQDMJ9IX,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00000570,2025-04-25 19:52:32.735570,2025-04-25 20:34:06.602277,32.84,7TLETBW4YBYP,XUJBLORIPJ44,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00000571,2025-09-14 07:31:32.735570,2025-10-07 22:58:47.471803,804.88,Q28KCXHHDAS1,K2V014JPONZV,CARD_PAYMENT,AUD,ATM,AU
TXN00000572,2025-05-25 03:17:32.735570,2025-05-25 21:25:17.585488,681.72,068AXP0UO7RV,PDD8TAIAUXY9,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00000573,2025-07-28 03:41:32.735570,2025-07-30 03:51:00.417659,753.16,ZDKCL7G9JNPA,8F1BOM17OCE3,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000574,2025-01-13 10:29:32.735570,2025-01-15 06:52:16.534709,1025.43,D6K7RMNZSYHR,BO3V1L0BZIPL,CARD_PAYMENT,AUD,MOBILE,AU
TXN00000575,2025-06-21 18:22:32.735570,2025-06-22 19:59:50.241387,683.85,ZYWDV5QIN7ZX,D3JJH1WBVR6C,CARD_PAYMENT,AUD,ONLINE,AU
TXN00000576,2025-09-08 10:37:32.735570,2025-09-08 13:47:06.890285,7.41,39LLU5BO8124,EXC1T0OYPKB5,CHEQUE,AUD,ONLINE,AU
TXN00000577,2025-10-24 09:31:32.735570,2025-11-20 11:44:15.967012,71.17,5CP3SKYKZ1GW,ZXGUAKVXT2FH,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00000578,2025-10-15 17:08:32.735570,2025-10-28 11:30:23.636144,703.74,MJ22OIGKYOJB,T4LMAG75TO3E,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000579,2024-11-24 07:54:32.735570,2024-11-29 17:06:21.508518,138.1,FHCC1P7XHZ2F,UZPO0ZSRQL0S,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000580,2024-11-26 07:19:32.735570,2024-11-26 11:28:14.945581,40.0,OJL9OK165DV6,4E8QENVGUASM,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000581,2025-06-20 13:29:32.735570,2025-06-22 01:03:40.866458,62.48,5KTARTW3FH72,2R24G4ZRRP52,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00000582,2025-08-28 03:25:32.735570,2025-08-30 01:23:55.624238,666.17,3NHWVL9V73PU,3D91COO004OO,CARD_PAYMENT,AUD,BRANCH,AU
TXN00000583,2025-04-07 01:53:32.735570,2025-04-11 20:13:51.605089,654.94,CE5YCN31LYCF,4SK2MLFDTLT3,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00000584,2025-02-22 14:48:32.735570,2025-02-24 09:11:03.569370,759.2,EK91KEGJ52T2,CTOLQGASGK78,CHEQUE,AUD,ATM,AU
TXN00000585,2024-11-14 06:16:32.735570,2024-11-16 06:23:20.959570,397.28,XXHZ6ZMK6YWG,88RFK2K0JJ4U,CARD_PAYMENT,AUD,ONLINE,AU
TXN00000586,2025-05-08 11:51:32.735570,2025-05-08 18:51:02.074016,1637.85,T4LMAG75TO3E,LZH3YC0KLR71,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000587,2024-11-30 13:34:32.735570,2024-12-03 23:06:49.564074,1482.39,P3GKQRYY8NXW,5461BOCHTCX5,CASH_DEPOSIT,AUD,,AU
TXN00000588,2025-03-13 02:45:32.735570,2025-04-07 01:29:28.198724,11647.23,JK3GMJOIEZZG,SSG7FWPS64HM,WIRE_TRANSFER,AUD,ATM,AU
TXN00000589,2025-09-09 09:27:32.735570,2025-09-14 01:39:55.024221,101.99,MIKWMVW9KQKE,KP90NE6YIWDS,CARD_PAYMENT,AUD,ONLINE,AU
TXN00000590,2024-12-05 12:28:32.735570,2024-12-07 16:41:14.536058,80.39,L6BIV0Z5ZPXE,SQHACMEYP17X,CHEQUE,AUD,ATM,AU
TXN00000591,2025-05-28 11:18:32.735570,2025-06-07 20:31:12.545689,,MLPNUUZZ3H3N,QFRB0NZUTP4H,CHEQUE,AUD,ONLINE,AU
TXN00000592,2025-11-06 08:17:32.735570,2025-11-07 07:51:21.897575,83.28,PJJ9R518ML94,YFTLXBWLWM5J,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00000593,2025-09-22 15:54:32.735570,2025-09-22 15:55:03.067372,1561.3,TWCEECFVSJW7,U5QH1PTXGSRM,WIRE_TRANSFER,AUD,ATM,AU
TXN00000594,2025-05-15 20:53:32.735570,2025-05-18 03:54:59.411739,42.21,R7CX7M59PCYD,RIGO3HWPZ6K0,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000595,2025-06-12 09:35:32.735570,2025-06-13 13:29:03.497105,270.61,NHKW9X6REAVB,B73RRFKRKN88,CASH_WITHDRAWAL,AUD,,AU
TXN00000596,2025-05-15 10:01:32.735570,2025-05-19 03:49:14.958093,75.84,T510LK872PK6,W5448M46H4AH,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00000597,2025-04-18 14:28:32.735570,2025-04-19 08:29:47.800987,3973.11,8GPW3O4DP632,GBUHZOCJECB4,CHEQUE,AUD,ATM,AU
TXN00000598,2025-02-13 10:53:32.735570,2025-02-14 05:32:39.885978,455.51,1UWNZAF9KW51,2NP6I5GSE146,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00000599,2025-10-12 11:03:32.735570,2025-11-08 03:06:48.372246,248.87,3D91COO004OO,6ZJ02K6T845Q,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000600,2025-01-17 04:33:32.735570,2025-01-23 04:58:41.082405,147.78,ZYWDV5QIN7ZX,ODU68459696E,CARD_PAYMENT,AUD,MOBILE,AU
TXN00000601,2025-09-15 05:51:32.735570,2025-09-18 10:19:21.773776,29.62,C1N0GKCPOPXA,PNX4YK1W031M,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00000602,2025-03-27 00:40:32.735570,2025-04-04 03:48:00.214000,39.26,W6A718FVX9PD,TTOSRF04F69A,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00000603,2025-07-13 11:14:32.735570,2025-07-14 09:41:28.532200,98.53,0JZCBFFBFL1H,5W67FAAYFAIN,DIRECT_DEBIT,AUD,,AU
TXN00000604,2025-08-04 07:35:32.735570,2025-08-08 07:23:28.006559,1320.11,MLPNUUZZ3H3N,OOJJDP5J7QMG,CHEQUE,AUD,ATM,AU
TXN00000605,2024-12-20 19:29:32.735570,2024-12-23 05:53:14.896015,1278.62,8KBO2073O9YC,VOKEYNJTPS9O,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000606,2025-10-06 16:34:32.735570,2025-10-06 21:44:29.212626,173.64,4HZWCFU9NLGS,LSBOLQKIXEQB,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00000607,2025-10-13 13:23:32.735570,2025-10-15 09:30:50.721553,1079.2,5HKOJJ9VYNHC,LHZAL40FOC9K,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000608,2025-03-09 05:32:32.735570,2025-03-24 22:10:25.390063,90.02,PM318GIYRNQ1,HQW8E0BN24N3,CARD_PAYMENT,AUD,MOBILE,AU
TXN00000609,2025-06-02 03:29:32.735570,2025-06-03 01:38:50.943114,20.12,89NADHE709HK,Q5IMLX6VYM6Q,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00000610,2025-02-11 23:25:32.735570,2025-02-12 17:34:07.855656,304.62,P3GKQRYY8NXW,Q5IMLX6VYM6Q,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00000611,2025-07-13 15:18:32.735570,2025-07-22 02:31:47.273305,281.44,PRDLX9H4AVYK,M3A2V818IQWL,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00000612,2025-06-18 18:37:32.735570,2025-06-19 04:00:00.630594,106.34,FMX9IYHOSDQE,VVQFN0IZH88R,DIRECT_DEBIT,AUD,ATM,AU
TXN00000613,2025-10-23 18:53:32.735570,2025-10-23 19:32:33.588051,325.45,PNX4YK1W031M,DJYUJJV8LRZS,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000614,2025-05-31 02:01:32.735570,2025-06-01 11:56:04.259885,39.15,GQ8DPMVI1V0I,VMY7TWY6H7TN,CARD_PAYMENT,AUD,ATM,AU
TXN00000615,2024-12-23 14:38:32.735570,2024-12-28 00:47:43.845627,9.88,LDXZFLMR19IK,LI5GHXCX8G4X,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00000616,2025-01-11 23:10:32.735570,2025-01-16 22:05:47.867875,57.6,RQG3IGFO0SKU,6TA0L4AO4WV7,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00000617,2025-09-23 16:24:32.735570,2025-09-24 17:28:33.649295,72.56,4SK2MLFDTLT3,5WC9F2TBW4PY,CARD_PAYMENT,AUD,MOBILE,AU
TXN00000618,2025-10-10 13:19:32.735570,2025-10-13 16:59:57.827279,1823.18,3NHWVL9V73PU,5TG5HJ99VAEJ,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00000619,2024-12-03 00:23:32.735570,2024-12-28 08:11:38.112751,129.34,P8MEESMCOUEZ,KMB5OQNRSHFC,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000620,2024-11-24 00:49:32.735570,2024-11-26 19:20:39.027683,94.23,93DRI54PUGQ9,PJJ9R518ML94,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00000621,2025-05-23 05:56:32.735570,2025-05-29 02:23:02.657191,607.26,9SPW17KF6JZQ,GOVUOLAFSJWC,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00000622,2025-01-23 19:34:32.735570,2025-01-24 19:35:44.278909,93.44,3SD2GNIIB1B8,9JPA21E5J7O6,CHEQUE,AUD,MOBILE,AU
TXN00000623,2025-02-14 06:59:32.735570,2025-02-14 16:29:18.592522,916.19,7KENH3I6WTL0,0SPWQIGBU990,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000624,2025-01-07 23:05:32.735570,2025-01-08 10:10:08.115543,118.64,X3S63LC6P0DR,BA43IJWEF7R1,CHEQUE,AUD,ATM,AU
TXN00000625,2025-09-09 12:55:32.735570,2025-10-04 20:01:21.831838,119.59,J4L3VV7RMN41,XWL9615PAYJ3,CHEQUE,AUD,ATM,AU
TXN00000626,2025-04-25 08:20:32.735570,2025-04-26 11:14:22.512704,567.86,CZWI87JLGTVX,F5AKD95BU1ET,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000627,2025-03-03 15:56:32.735570,2025-03-03 22:11:37.682936,28.76,39LLU5BO8124,DW1NN9F7QA1V,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00000628,2025-06-06 09:29:32.735570,2025-06-07 21:03:32.291328,122.34,4SK2MLFDTLT3,4UZIIFLNWROV,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00000629,2025-08-01 05:16:32.735570,2025-08-03 20:57:09.251274,11.23,C4WXEFJRPD5L,VR4FJSBNU69I,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00000630,2025-04-16 13:09:32.735570,2025-04-17 10:07:04.129832,243.88,2MKNKJ20Z0E6,CKCWWFCY40XA,CARD_PAYMENT,AUD,ONLINE,AU
TXN00000631,2025-07-01 22:32:32.735570,2025-07-03 23:23:30.339715,30.93,2NP6I5GSE146,TCP2R7DOYFY5,CASH_WITHDRAWAL,AUD,,AU
TXN00000632,2025-05-03 15:26:32.735570,2025-05-07 08:54:52.667929,0.0,CEQ4XYPPHV9O,K2V014JPONZV,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00000633,2025-08-26 06:21:32.735570,2025-08-27 13:18:19.818309,2153.51,0SPWQIGBU990,TNTYESTAZALH,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00000634,2025-04-03 09:38:32.735570,2025-04-04 09:02:55.613528,511.92,X6J1YGSKQYP8,XXHZ6ZMK6YWG,CHEQUE,AUD,MOBILE,AU
TXN00000635,2025-02-04 05:09:32.735570,2025-02-06 15:05:55.152855,455.55,NP7WLYUYRJ55,CWWJABXXWNRS,CARD_PAYMENT,AUD,BRANCH,AU
TXN00000636,2025-01-17 20:25:32.735570,2025-01-19 08:34:38.698947,36.57,3X2FFA489CBI,R7G0SGQ9WERX,ATM_WITHDRAWAL,AUD,ONLINE,AU
