transaction_id,transaction_date,report_date,amount,sender_account,receiver_account,transaction_type,currency,channel,country_code
TXN00000530,2024-12-30 10:20:32.838962,2025-01-02 00:35:08.415853,32.17,HBV9MYJCEVDC,QRA3JKP79YIO,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00000531,2025-11-20 20:52:32.844216,2025-04-12 05:13:06.689170,30.15,DRODN9MKIMGF,TL185GCO040Q,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00000532,2025-07-25 20:58:32.838962,2025-07-27 00:49:35.382933,21.45,VSV7UDRPCMSQ,VSV7UDRPCMSQ,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00000533,2025-07-25 05:14:32.838962,2025-07-25 15:16:41.311259,2866.72,F7YYK778SSWO,5TVDUMYL7M56,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00000534,2024-11-27 11:30:32.838962,2024-12-27 04:39:56.096920,163.97,,MV8TEYF7S00W,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00000535,2025-08-30 13:46:32.838962,2025-09-04 08:26:26.272647,20.12,PXXEV86O8FVN,4OO1HPGRBR6P,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00000536,2024-11-26 06:09:32.838962,2024-11-29 04:52:41.805699,798.05,HBV9MYJCEVDC,NHEM42158JYS,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00000537,2025-11-18 20:52:32.844261,2025-08-03 19:25:57.105878,33.31,XVSYWOEZ8VLI,30PUBCMOEHQY,CHEQUE,AUD,MOBILE,AU
TXN00000538,2025-03-24 17:15:32.838962,2025-03-25 16:39:58.734677,161.02,6XZPCCMAXZUI,GV0C0VJA666O,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00000539,2025-03-20 04:06:32.838962,2025-03-20 08:00:54.974562,1666.29,XVSYWOEZ8VLI,W19017LRLZOH,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000540,2025-09-28 20:49:32.838962,2025-10-08 08:35:52.934725,23.14,KEXPF1PIW1PH,LF8NE229QDVK,DIRECT_DEBIT,AUD,ATM,AU
TXN00000541,2025-11-14 20:52:32.844291,2025-08-06 23:46:35.536716,27.31,3CQ1DQ92MX8N,GSH3H228MF9L,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00000542,2024-12-06 19:40:32.838962,2024-12-07 05:26:42.687998,19.92,K0VWXJVH7DT6,TPKARTCVBZAG,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00000543,2025-01-31 13:20:32.838962,2025-02-02 10:32:53.385703,138.52,ZRJ27NQYTOH0,ZRJ27NQYTOH0,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000544,2025-12-03 20:52:32.844314,2025-01-16 20:03:20.541421,293.22,L37A2OB3D92I,MCSH75UUI1VL,CHEQUE,AUD,BRANCH,AU
TXN00000545,2025-07-08 00:32:32.838962,2025-07-10 10:21:32.466858,340.71,9H980Z94QH8E,BWDY63LVV2BA,CHEQUE,AUD,MOBILE,AU
TXN00000546,2025-05-16 15:25:32.838962,2025-05-17 15:26:30.494787,27.42,XVSYWOEZ8VLI,WAHFH2ILPBXN,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00000547,2025-02-13 06:33:32.838962,2025-02-15 13:25:22.564258,948.47,A6WSDPNL1ULJ,6HSXPZLC8FQ6,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00000548,2025-01-05 11:12:32.838962,2025-01-08 13:25:54.885556,147.19,4SFADEP6VUEO,P232J8JFS4ZO,CARD_PAYMENT,AUD,ATM,AU
TXN00000549,2025-01-31 09:01:32.838962,2025-02-01 23:57:18.831916,57.44,UAD76GDE8DX6,6IJA5JK45144,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00000550,2025-08-25 06:43:32.838962,2025-08-27 20:02:48.394955,262.6,MG7LKIL2GFH5,MG7LKIL2GFH5,CASH_WITHDRAWAL,AUD,,AU
TXN00000551,2025-06-27 20:36:32.838962,2025-06-28 22:14:04.885044,6431.66,GVPP8VPDP6TO,R8S7G6EPZ2NN,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00000552,2025-10-23 01:10:32.838962,2025-10-23 22:13:00.277094,1026.49,30PUBCMOEHQY,29O2NBN7OWS5,CARD_PAYMENT,AUD,ONLINE,AU
TXN00000553,2024-12-02 21:35:32.838962,2024-12-03 08:25:06.603194,215.51,JWAYLJCBKQS7,T9LQPLR6EN5A,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00000554,2025-09-29 03:12:32.838962,2025-10-07 21:25:26.240180,2857.34,FMNW0XM5HJY9,1IZ0UHT1B5AM,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000555,2025-08-31 18:38:32.838962,2025-09-01 17:05:12.118070,657.47,OX69OBFTE1MQ,0AVTK3HRLY4N,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00000556,2025-08-13 09:32:32.838962,2025-08-15 10:15:37.276374,44389.99,U959QAYZ0RUB,VSV7UDRPCMSQ,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00000557,2024-12-04 03:08:32.838962,2024-12-06 19:14:51.570925,507.78,3OJ5T5TKJHQ4,YLXJDIPCTNRM,CASH_DEPOSIT,AUD,ATM,AU
TXN00000558,2025-05-30 19:38:32.838962,2025-06-01 05:47:53.047442,27.87,ADCYMHUI99LL,WT19FWPA4RLU,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000559,2025-03-01 21:07:32.838962,2025-03-02 17:15:17.525100,,X05JOMMRR2XH,XCEMSG68Y5PD,CARD_PAYMENT,AUD,MOBILE,AU
TXN00000560,2025-11-18 20:52:32.844432,2025-01-29 13:46:09.851247,3.58,74LQNKKVBEY2,8L8B04935YI2,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00000561,2025-11-29 20:52:32.844441,2025-11-16 19:49:39.019357,2126.65,UAD76GDE8DX6,RG3WATQRNMES,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00000562,2025-08-23 03:19:32.838962,2025-08-23 21:20:36.298919,173.27,RV2I4BEQTVKJ,U8XHFMM8X143,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00000563,2025-05-24 22:24:32.838962,2025-05-27 01:18:44.131058,248.72,FPJTE93IPQBI,NM0BUOFLMH69,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00000564,2025-09-23 12:47:32.838962,2025-09-24 06:03:41.330632,245.49,CLSLYGR251CK,YWJUSOTDIR8W,WIRE_TRANSFER,AUD,ATM,AU
TXN00000565,2025-05-08 03:23:32.838962,2025-05-11 20:21:25.587145,,T3LD0ONNX1NP,G4N69CL2URLY,CHEQUE,AUD,MOBILE,AU
TXN00000566,2025-04-12 21:08:32.838962,2025-04-14 09:23:38.900379,,DARSS11JFLTK,FN1NPPBQEW25,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00000567,2025-10-28 00:07:32.838962,2025-10-28 07:07:25.292658,378.46,HBV9MYJCEVDC,FH8UDBW80N6H,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00000568,2024-11-20 05:05:32.838962,2024-11-23 03:44:35.612514,153.12,0YJBYBE9FAMY,A6I2B3EMJ7XJ,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000569,2025-06-09 13:47:32.838962,2025-06-10 14:13:20.729939,143.09,TL38X2BMHN3Q,EA9R0TCPYCK5,CHEQUE,AUD,MOBILE,AU
TXN00000570,2025-04-21 10:22:32.838962,2025-04-21 15:09:04.336413,2691.04,MCSH75UUI1VL,2C91J0THB6I3,CASH_DEPOSIT,AUD,ATM,AU
TXN00000571,2025-09-02 13:35:32.838962,2025-09-03 01:46:01.908983,-353.42,MV8TEYF7S00W,CHX4XYP7KXTZ,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00000572,2025-04-06 11:38:32.838962,2025-04-06 16:26:37.233406,235.55,HX384S4MXO5D,CH3I9ORHRC7O,CHEQUE,AUD,ATM,AU
TXN00000573,2024-11-14 00:52:32.838962,2024-12-10 11:00:28.863471,64.64,TPUIO3T6Z2WA,012DP7Q44CF3,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00000574,2025-01-25 09:33:32.838962,2025-01-27 17:39:50.604430,839.57,U6Y41WKZKA3E,FSMZZZJUMM9W,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000575,2025-01-04 03:09:32.838962,2025-01-04 13:05:36.274063,7801.42,85LNO2A17GYA,7NTYC6E2UV3J,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00000576,2024-12-31 02:24:32.838962,2025-01-01 06:08:24.631912,,GKDTPLIWHVBB,2T3G1W75DVQY,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00000577,2025-03-30 08:04:32.838962,2025-04-03 08:01:24.735248,155.9,L861P0Y4Y27T,DEQMBKOB1T3Z,CHEQUE,AUD,,AU
TXN00000578,2025-01-23 02:11:32.838962,2025-01-23 03:21:10.505776,140.99,P1R481EOVDIF,WT19FWPA4RLU,CHEQUE,AUD,ATM,AU
TXN00000579,2025-09-25 02:02:32.838962,2025-09-27 21:12:10.905402,69011.93,FH8UDBW80N6H,FH8UDBW80N6H,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00000580,2025-01-09 14:06:32.838962,2025-01-10 15:37:35.812625,104.69,FGCRCM7PL0AR,9NM3RP7EYDR1,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00000581,2024-11-23 02:55:32.838962,2024-11-27 02:50:47.587248,27.38,6IJA5JK45144,YYLMWI5N6YVP,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000582,2025-08-22 19:05:32.838962,2025-09-09 16:19:36.754222,36.48,IF9JL3ZQUQG3,IF9JL3ZQUQG3,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00000583,2025-07-20 21:24:32.838962,2025-08-15 06:00:54.785038,17903.16,A0ZYE8N5MBM7,CHX4XYP7KXTZ,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00000584,2024-12-08 08:00:32.838962,2024-12-11 21:31:57.911733,80.76,UTHHWY8FVPT0,33I5JQTIC1U5,CHEQUE,AUD,,AU
TXN00000585,2025-10-29 02:56:32.838962,2025-11-01 16:57:22.283116,0.0,WQJKFW25A76S,8X881PD5TAI4,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00000586,2025-06-22 09:30:32.838962,2025-06-22 15:58:28.261919,23.81,0EMKCTHGYMGT,XCEMSG68Y5PD,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00000587,2025-09-13 20:46:32.838962,2025-09-26 19:09:22.773042,585.01,FD18S4206T19,OHR5413JSYYJ,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000588,2025-04-08 08:35:32.838962,2025-04-10 19:10:00.744265,212.41,HBV9MYJCEVDC,FGCRCM7PL0AR,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000589,2025-01-20 15:11:32.838962,2025-01-21 21:23:04.675949,12.27,0YJBYBE9FAMY,J4W5PV95UCFH,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00000590,2025-06-04 03:06:32.838962,2025-07-03 09:58:55.129081,12.05,CJXC3XL9MT2S,FD18S4206T19,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000591,2025-01-08 05:08:32.838962,2025-01-14 03:51:54.539823,459.7,L37A2OB3D92I,VA06WJLBNNFQ,DIRECT_DEBIT,AUD,ATM,AU
TXN00000592,2025-01-12 11:48:32.838962,2025-01-16 17:17:08.528319,,AMKIINU4W6X2,88887N5CMSZ5,CHEQUE,AUD,,AU
TXN00000593,2025-06-24 03:28:32.838962,2025-06-27 16:08:20.223062,22.65,VDTJ5BICKT5G,CRICAHRA0WA6,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00000594,2025-05-29 12:27:32.838962,2025-05-30 07:14:52.153731,198.84,U5JFNE5PQN7F,NG7L8HDDKTOC,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00000595,2025-07-30 21:48:32.838962,2025-08-01 18:13:24.106517,,SP4G8XJFFL5Z,KGGKDXLED5FS,CARD_PAYMENT,AUD,ATM,AU
TXN00000596,2024-11-20 18:26:32.838962,2024-11-24 15:11:07.875070,76.01,B5EMYOHZJH8G,WEU937CP2KQI,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00000597,2025-01-27 20:43:32.838962,2025-01-28 05:33:44.880838,0.0,F5KO09E9FLK6,RG3WATQRNMES,CHEQUE,AUD,ONLINE,AU
TXN00000598,2025-02-09 02:04:32.838962,2025-02-11 14:33:08.643855,920.38,YYLMWI5N6YVP,GSH3H228MF9L,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00000599,2025-09-01 17:21:32.838962,2025-09-02 10:45:26.759316,17786.23,MV8TEYF7S00W,0RL08DU86KKS,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00000600,2025-08-14 01:40:32.838962,2025-08-15 21:01:18.615799,1868.05,WDK7R6Y9W7I5,V4YYJ1FSQHJO,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000601,2025-06-06 20:44:32.838962,2025-06-07 17:57:40.665781,37.76,0DBP8JAHOV99,CPF27Z143C6N,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00000602,2025-07-10 21:53:32.838962,2025-07-12 02:12:45.186161,894.39,SR6EC6722417,OHR5413JSYYJ,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000603,2025-11-07 20:52:32.844803,2025-03-21 21:10:47.188018,1423.07,2JAVHXQL9T27,A3OAMHM16V74,CASH_DEPOSIT,AUD,,AU
TXN00000604,2025-04-30 01:02:32.838962,2025-04-30 12:42:38.144220,326.68,NH2LNHFKB90S,I43679HU27RT,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000605,2025-01-07 06:06:32.838962,2025-01-13 03:21:27.201018,29.37,9UDSWPBHWS22,FSMZZZJUMM9W,CASH_WITHDRAWAL,AUD,,AU
TXN00000606,2025-07-01 16:22:32.838962,2025-07-14 04:24:53.024359,411.69,GB0JS76F8RT4,GB0JS76F8RT4,CHEQUE,AUD,MOBILE,AU
TXN00000607,2025-05-09 10:13:32.838962,2025-05-09 15:31:45.924371,0.0,2W99Q875N69T,GMBU27HUV7NR,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000608,2025-09-01 01:50:32.838962,2025-09-03 10:32:24.290978,248.4,O2SUACN582PT,W84WXBXJ9UCU,CHEQUE,AUD,ATM,AU
TXN00000609,2025-05-31 00:36:32.838962,2025-06-02 16:45:46.929249,581.81,5L5JKUYXCKUS,4ED16YD6MOOG,WIRE_TRANSFER,AUD,ATM,AU
TXN00000610,2025-07-09 14:56:32.838962,2025-07-11 12:14:50.118737,138.48,33I5JQTIC1U5,A3OAMHM16V74,CHEQUE,AUD,BRANCH,AU
TXN00000611,2025-07-06 21:57:32.838962,2025-07-07 20:18:18.496653,55.65,8ACXO4ZO0VZ8,24NPG4XOJZUO,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00000612,2025-11-20 20:52:32.844870,2024-11-21 00:44:34.618706,393.46,5TVDUMYL7M56,9KE63EEEHGX1,CARD_PAYMENT,AUD,ONLINE,AU
TXN00000613,2025-08-17 21:21:32.838962,2025-08-19 21:52:28.065448,175.77,WN4US8GUE4TQ,WYW39RO0DRAK,CASH_DEPOSIT,AUD,ATM,AU
TXN00000614,2025-07-25 02:23:32.838962,2025-08-19 15:12:47.671195,294.01,M6S07SQ2498F,08Y738UPVZ7S,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00000615,2024-12-08 04:06:32.838962,2024-12-10 21:21:45.080615,24673.08,TLAS2PETNY28,8DOSQMIC9Q8H,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00000616,2025-07-26 05:28:32.838962,2025-07-29 23:14:01.102040,592.31,R87XB1TFQITU,FPC6XE0WBT5V,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000617,2024-12-01 13:58:32.838962,2024-12-02 14:27:48.292115,684.64,FWEC9QE3XOIA,J6TXDCXFCBYF,CARD_PAYMENT,AUD,ATM,AU
TXN00000618,2025-02-21 04:22:32.838962,2025-02-24 00:20:44.591674,5.94,5L5JKUYXCKUS,TM5JYCWEL0JX,CARD_PAYMENT,AUD,ATM,AU
TXN00000619,2025-04-18 08:41:32.838962,2025-04-20 09:51:51.086577,25.76,NG7L8HDDKTOC,GSH3H228MF9L,CHEQUE,AUD,MOBILE,AU
TXN00000620,2024-12-28 18:07:32.838962,2024-12-31 15:13:55.757410,14.68,TL38X2BMHN3Q,5U96XBE9QZJW,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00000621,2025-03-18 11:09:32.838962,2025-03-19 23:52:37.632298,18.39,T6KXPXSGG24V,GDVRJG846FYP,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00000622,2025-08-18 20:24:32.838962,2025-08-19 04:27:50.916252,13.92,60OHKJ6FFZ5U,H2UG0D1CIU1Q,CHEQUE,AUD,ATM,AU
TXN00000623,2025-05-05 08:12:32.838962,2025-05-21 13:00:16.414443,10.27,ZRJ27NQYTOH0,UOLLZ0WF5LKM,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00000624,2025-10-02 16:42:32.838962,2025-10-05 02:43:42.010989,30.44,EBV2UT9FX6F9,OL5TU2K1R8WJ,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00000625,2024-11-26 09:21:32.838962,2024-11-27 22:24:31.034377,344.61,L4ZLS49DLDGX,MSEZJR2HVW2L,CHEQUE,AUD,ATM,AU
TXN00000626,2025-11-07 20:52:32.844973,2025-09-12 01:41:20.477652,1351.87,29O2NBN7OWS5,U959QAYZ0RUB,CASH_DEPOSIT,AUD,ATM,AU
TXN00000627,2025-05-28 14:48:32.838962,2025-05-28 21:07:49.199857,18.39,QC7P1OGRU6JR,C8TJTVSHTRXS,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000628,2024-11-07 16:08:32.838962,2024-11-12 05:59:16.721703,350.13,RWUT8VOMTLKC,WAHFH2ILPBXN,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000629,2025-09-20 20:23:32.838962,2025-09-21 08:58:53.957759,363.27,DCHM314MSJDM,8ACXO4ZO0VZ8,CHEQUE,AUD,MOBILE,AU
TXN00000630,2025-01-24 06:12:32.838962,2025-01-24 07:52:15.671087,619.74,FPC6XE0WBT5V,XVSYWOEZ8VLI,CHEQUE,AUD,BRANCH,AU
TXN00000631,2025-08-28 00:35:32.838962,2025-08-29 12:40:24.909747,,MCSH75UUI1VL,CHX4XYP7KXTZ,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00000632,2025-09-19 03:29:32.838962,2025-09-20 10:03:50.286600,440.41,3OJEIZA1XC5N,2JAVHXQL9T27,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00000633,2025-04-19 03:06:32.838962,2025-04-25 06:13:56.476729,2500.84,0YHKDJR9V5PL,8ZAFMRV77RRE,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000634,2025-02-15 20:38:32.838962,2025-02-18 12:46:48.053881,22.52,,O8Y0H5IZAOIR,DIRECT_DEBIT,AUD,,AU
TXN00000635,2025-05-13 05:28:32.838962,2025-05-15 21:51:31.056597,38.43,RRR1G7SVEBOC,5QPFKVGIJ6TR,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00000636,2025-05-09 13:39:32.838962,2025-05-11 11:24:29.173149,53.47,5RDC947OFOUE,PP9H1H1CLPRN,CARD_PAYMENT,AUD,ONLINE,AU
TXN00000637,2025-09-19 09:23:32.838962,2025-09-19 20:49:10.588044,8.39,QS4GGP3M0R20,QS4GGP3M0R20,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000638,2025-06-18 23:23:32.838962,2025-06-19 12:03:53.794546,4455.0,P3JDV359YV3Z,Q9IUQNIPNIM2,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00000639,2025-07-11 03:14:32.838962,2025-07-11 19:49:17.166766,8.35,,WDK7R6Y9W7I5,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00000640,2025-04-05 19:39:32.838962,2025-04-06 18:43:37.170782,39.28,FN8QJA41OPPA,9JLGSQNKFT4G,CARD_PAYMENT,AUD,,AU
TXN00000641,2025-05-01 15:10:32.838962,2025-05-04 06:59:59.275964,-6346.47,38YR19S4UN9R,I8GUGIQDYY3G,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00000642,2025-06-28 08:00:32.838962,2025-06-30 14:25:35.134515,418.39,HX384S4MXO5D,JHKER29AW0A2,WIRE_TRANSFER,AUD,ATM,AU
TXN00000643,2025-10-21 23:41:32.838962,2025-10-25 05:26:56.392542,286.68,7GY7W59BYBPQ,DEQMBKOB1T3Z,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00000644,2025-08-18 17:08:32.838962,2025-09-17 06:32:43.531913,210.11,AO6CV81NS0HE,CH3I9ORHRC7O,CHEQUE,AUD,ATM,AU
TXN00000645,2024-11-20 18:05:32.838962,2024-12-14 13:52:02.937938,43.81,ZVPYH0K4TB8J,929RFAW04NQV,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00000646,2025-08-02 11:42:32.838962,2025-08-03 23:31:40.632685,136.72,4OO1HPGRBR6P,HKIUN0Q6WZC3,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000647,2024-12-19 15:07:32.838962,2024-12-22 14:08:23.585034,1140.17,LPGTJUY9DMYM,5L5JKUYXCKUS,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000648,2025-06-28 02:56:32.838962,2025-06-28 06:52:53.628550,903.94,85NCXKLQBR68,18RI65H63NDU,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00000649,2025-07-23 21:40:32.838962,2025-07-24 00:10:13.474733,1661.61,RV2I4BEQTVKJ,1DL5185A76J3,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00000650,2025-06-05 20:31:32.838962,2025-06-10 13:04:53.576516,132.32,DCF06YOQHQ9Y,DCF06YOQHQ9Y,CHEQUE,AUD,,AU
TXN00000651,2025-07-18 07:27:32.838962,2025-07-18 08:26:09.376904,1177.93,WAAWVRTL8RG2,4Y4OML62GXE4,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000652,2025-05-21 01:23:32.838962,2025-05-23 05:06:10.689535,151789.75,Y8U9X16H34WW,JHHNATG5SXE5,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00000653,2025-09-24 17:23:32.838962,2025-09-29 04:55:06.989295,167.25,MBOBNUJ7QAB2,U5JFNE5PQN7F,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000654,2025-06-29 13:01:32.838962,2025-07-02 10:13:54.635050,136.05,M4U5R1O4PYOZ,CLSLYGR251CK,CHEQUE,AUD,ONLINE,AU
TXN00000655,2025-08-03 17:40:32.838962,2025-08-07 01:53:23.119076,29.98,9JLGSQNKFT4G,M93IWUG6RTRE,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00000656,2025-02-04 04:32:32.838962,2025-02-05 11:15:26.429910,1058.91,TPKARTCVBZAG,C0L5DSCAJJHL,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00000657,2024-12-14 09:08:32.838962,2024-12-17 20:18:25.934932,72.26,A3OAMHM16V74,JIKPEJD4KT7S,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00000658,2025-11-10 20:52:32.845242,2025-09-15 15:46:39.367868,154.29,8V0B9Z2QARH8,O6191BVW85KJ,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000659,2025-02-08 15:45:32.838962,2025-02-08 18:51:53.009445,0.0,CJAO5UAOU3RL,K01TXLB1PM55,CASH_WITHDRAWAL,AUD,,AU
TXN00000660,2025-04-18 01:05:32.838962,2025-04-20 19:03:48.205380,249.8,0ZJEQKWA8JVY,4Y4OML62GXE4,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00000661,2025-08-15 00:46:32.838962,2025-08-15 11:38:57.399458,222.39,YLXJDIPCTNRM,T6KXPXSGG24V,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00000662,2025-04-26 13:00:32.838962,2025-04-27 06:17:06.713753,717.12,MZ40KYFP0YWT,SAHG1QTQBQQX,CHEQUE,AUD,ATM,AU
TXN00000663,2025-01-03 20:27:32.838962,2025-01-05 04:53:33.444240,84.93,FN8QJA41OPPA,JLZLGQ8RU9R7,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00000664,2025-07-19 21:10:32.838962,2025-08-04 23:44:38.361470,174.22,QHUM5ZFFQKQ9,OQX8PLPTMTJK,CASH_WITHDRAWAL,AUD,,AU
TXN00000665,2025-06-03 07:09:32.838962,2025-06-09 15:52:35.550166,131.53,DEQMBKOB1T3Z,0YHKDJR9V5PL,WIRE_TRANSFER,AUD,,AU
TXN00000666,2025-07-21 14:24:32.838962,2025-07-25 19:36:33.008937,34.42,AMKIINU4W6X2,E4VVGQB4R0FW,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000667,2025-09-17 10:07:32.838962,2025-10-03 17:44:23.556177,382.64,HKIUN0Q6WZC3,F5KO09E9FLK6,CARD_PAYMENT,AUD,BRANCH,AU
TXN00000668,2025-10-07 03:20:32.838962,2025-10-07 17:19:51.705708,53.82,1M1TZ2Q8ZFLW,YBRU854K8YWN,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000669,2025-07-12 13:29:32.838962,2025-07-13 04:20:47.043064,1068.14,CY47C1GFMGLH,CY47C1GFMGLH,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000670,2025-01-28 13:17:32.838962,2025-01-28 23:55:40.582088,4258.77,446X0WF2X1UE,S4F0SWYQ7QNA,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00000671,2025-06-07 17:38:32.838962,2025-06-12 19:52:42.278278,534.65,29SM9X5ANQCS,IF9JL3ZQUQG3,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000672,2025-05-27 03:48:32.838962,2025-05-30 12:46:45.045634,903.25,CJXC3XL9MT2S,XQ71E9LI565C,CARD_PAYMENT,AUD,MOBILE,AU
TXN00000673,2025-03-14 16:55:32.838962,2025-03-15 02:10:04.095024,951.67,7JEH2JSNG385,9STPEJWQDIRU,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00000674,2025-04-17 23:52:32.838962,2025-04-21 03:57:09.685486,141.72,CH3I9ORHRC7O,80Z1NRWJIFS8,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000675,2024-12-07 09:51:32.838962,2024-12-26 09:19:48.697962,148.8,3A7I28U81Q0T,MCSH75UUI1VL,CHEQUE,AUD,BRANCH,AU
TXN00000676,2025-10-27 01:56:32.838962,2025-10-31 11:59:13.545588,40.07,FUXBBJHC552A,3AAAEBVG0BYI,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00000677,2024-12-20 05:13:32.838962,2024-12-23 23:25:42.364443,43.44,6F53S3LFTUVV,S4F0SWYQ7QNA,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00000678,2025-05-01 10:41:32.838962,2025-05-16 06:39:42.574853,21.63,2C91J0THB6I3,4FQU0LMRFY1T,CARD_PAYMENT,AUD,,AU
TXN00000679,2025-07-23 14:49:32.838962,2025-07-24 13:36:06.172980,173.01,KTD3FKS2H2T6,CUPY4JELLD3X,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00000680,2025-11-14 20:52:32.845424,2025-01-10 14:37:23.866968,12354.99,1M1TZ2Q8ZFLW,L37A2OB3D92I,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00000681,2025-06-22 04:22:32.838962,2025-06-24 05:35:19.694737,6131.21,5L5JKUYXCKUS,LK1QGQ322UNZ,WIRE_TRANSFER,AUD,ATM,AU
